1011.79,-3,7,5
1011.79,-8,19,6
1011.82,11,2,-5
1011.82,1,8,-19
1011.82,-2,8,-8
1011.82,5,-4,-7
1011.82,1,-1,18
1011.82,-4,-8,0
1011.82,-18,-4,-4
1011.82,2,13,0
1011.82,-3,2,-7
1011.82,-8,5,13
1011.82,4,9,5
1011.82,15,-6,8
1011.82,-8,-9,5
1011.82,5,-8,7
1011.82,-2,-17,-4
1011.82,0,-10,-7
1011.82,12,-5,-5
1011.82,11,-5,10
1011.79,-9,8,-4
1011.79,0,8,5
1011.79,-7,16,17
1011.79,0,1,-3
1011.79,-8,-2,-10
1011.79,9,-10,3
1011.79,-2,1,-4
1011.79,0,-10,2
1011.79,-2,-3,-7
1011.79,-6,2,11
1011.79,-12,-3,2
1011.79,-7,-9,10
1011.79,-5,2,0
1011.79,7,4,-2
1011.79,-4,4,2
1011.79,-13,-8,5
1011.79,-1,5,-10
1011.79,2,-5,-12
1011.79,3,25,8
1011.79,11,-1,-2
1011.79,8,-16,-10
1011.79,5,-3,-3
1011.79,-1,7,-3
1011.79,1,3,-7
1011.79,-10,4,-5
1011.79,-12,19,10
1011.79,3,4,1
1011.79,-10,15,10
1011.79,-4,15,4
1011.79,0,6,3
1011.79,1,1,-4
1011.79,4,-9,-11
1011.79,-3,-9,11
1011.79,1,-1,-3
1011.79,-6,-8,5
1011.79,-3,2,6
1011.79,1,3,2
1011.79,-13,4,-1
1011.79,-4,-1,2
1011.79,-13,-8,-10
1011.79,-3,-13,-5
1011.79,-7,3,5
1011.79,1,-14,-3
1011.79,6,3,5
1011.79,-2,-9,-8
1011.79,4,-9,-5
1011.79,5,-21,4
1011.79,6,1,22
1011.79,3,-11,-3
1011.79,2,11,4
1011.79,-10,9,-2
1011.79,-3,16,-1
1011.79,-1,0,2
1011.79,5,0,6
1011.79,-5,-6,1
1011.79,1,-2,-3
1011.79,-5,-1,-10
1011.79,18,12,10
1011.79,4,0,8
1011.79,1,-5,14
1011.79,-8,-8,3
1011.79,9,9,3
1011.79,12,1,-1
1011.79,-2,-14,1
1011.79,-7,-15,-3
1011.79,0,1,3
1011.82,11,-10,0
1011.82,13,10,4
1011.82,-5,1,1
