1014.32,-6,-3,4
1014.36,-10,-28,-8
1014.36,-16,-21,-19
1014.36,6,-27,-2
1014.36,-1,-31,-21
1014.36,5,-34,-5
1014.36,11,-35,-3
1014.36,16,-28,0
1014.36,18,9,-3
1014.36,-2,19,4
1014.36,1,22,6
1014.36,1,22,-11
1014.36,-1,52,7
1014.36,-5,29,2
1014.36,-6,11,-6
1014.36,-11,19,8
1014.36,-15,7,-23
1014.36,-3,-16,-13
1014.36,-6,-21,-2
1014.36,-14,-13,9
1014.36,-1,-12,1
1014.36,-18,-27,6
1014.36,-8,-16,6
1014.36,-5,22,-5
1014.36,3,15,2
1014.36,12,10,-12
1014.36,1,3,-5
1014.36,-5,8,-7
1014.36,-7,8,6
1014.36,-19,9,10
1014.36,-20,8,22
1014.36,-23,10,9
1014.36,8,-5,13
1014.36,15,10,1
1014.36,10,7,-4
1014.36,9,-8,-13
1014.36,17,-10,-21
1014.36,8,-24,-20
1014.36,4,-20,-9
1014.36,-9,-21,-8
1014.36,-3,-8,7
1014.36,6,-5,20
1014.36,13,-12,12
1014.36,19,9,1
1014.36,9,17,0
1014.36,15,7,4
1014.36,14,3,0
1014.36,3,25,10
1014.36,5,-7,-1
1014.36,3,-12,4
1014.36,-37,-1,12
1014.36,-30,-2,14
1014.36,-19,15,3
1014.36,-26,3,4
1014.36,-24,15,-11
1014.36,-16,8,-12
1014.36,-6,12,2
1014.36,4,1,4
1014.36,-6,10,-14
1014.36,-2,-6,-10
1014.36,10,-10,-15
1014.36,-2,-12,3
1014.36,-2,-6,19
1014.36,2,-10,17
1014.36,13,-2,31
1014.36,8,-3,37
1014.36,8,-7,41
1014.36,18,5,21
1014.36,10,17,8
1014.36,19,4,3
1014.36,-3,15,-10
1014.36,-11,13,-2
1014.36,-11,-19,-21
1014.36,-18,0,-22
1014.36,-19,-9,-16
1014.36,-29,-12,-28
1014.36,-12,-19,-24
1014.36,-8,5,-21
1014.36,-11,12,-23
1014.36,-21,21,9
1014.36,6,8,6
1014.36,23,6,23
1014.36,-5,1,19
1014.36,9,-2,2
1014.34,-14,1,20
1014.34,-14,-14,2
1014.34,-6,-16,26
1014.34,0,-6,3
1014.34,21,-14,21
1014.34,4,-14,-2
1014.34,7,-7,-6
1014.36,21,-8,-12
1014.36,29,-4,6
1014.36,15,0,-19
1014.36,8,6,-4
1014.36,-1,13,1
1014.36,7,10,1
1014.36,6,24,8
1014.34,-14,21,7
1014.34,-38,9,10
1014.34,-46,29,0
1014.34,-45,19,-10
1014.34,-31,14,6
1014.34,-29,11,-11
1014.34,-5,3,-4
1014.34,3,-11,-17
1014.34,1,-4,-10
1014.34,5,0,-16
1014.34,9,-11,0
1014.34,6,-5,-7
1014.34,16,-13,-3
1014.34,2,-13,2
1014.34,21,-2,0
1014.34,6,-2,11
1014.34,6,-9,8
1014.34,2,-7,8
1014.34,-4,3,11
1014.34,8,3,3
1014.34,10,13,20
1014.34,-1,-9,-10
1014.34,9,7,12
1014.34,5,2,8
1014.34,-1,6,3
1014.34,-2,-4,6
1014.36,5,10,0
1014.36,-8,-1,1
1014.36,-19,-2,6
1014.36,-16,8,1
1014.36,-5,16,-12
1014.36,-16,-2,2
1014.36,-8,13,2
1014.36,11,15,-6
1014.36,1,3,-1
1014.36,6,11,-6
1014.36,7,3,4
1014.36,-9,9,4
1014.36,-5,-7,-6
1014.34,-10,4,-3
1014.34,1,-7,-10
1014.34,-5,-9,1
1014.34,6,-9,8
1014.34,-1,-9,-13
1014.34,1,-15,-4
1014.34,8,-5,-5
1014.34,-6,-3,8
1014.34,7,9,-22
1014.34,5,4,-4
1014.34,-10,4,3
1014.34,2,2,-2
1014.34,5,9,0
1014.34,-11,9,4
1014.34,-7,12,3
1014.34,2,3,-8
1014.34,-17,-2,12
1014.34,-4,8,0
1014.34,-9,9,10
1014.34,-22,1,-17
1014.34,-12,16,-2
1014.34,4,8,-8
1014.34,-16,6,1
1014.34,-5,-4,-15
1014.34,4,-7,-1
1014.34,1,2,-6
1014.34,6,-13,3
1014.34,-3,-18,11
1014.34,4,-7,-7
1014.34,16,-10,-5
1014.34,0,-21,-2
1014.34,2,-32,8
1014.34,-2,-20,0
1014.34,3,8,-4
1014.34,-6,-2,1
1014.34,4,14,8
1014.34,10,4,3
1014.34,12,12,14
1014.34,-12,-3,11
1014.34,-10,28,-7
1014.34,-6,19,-4
1014.34,-3,2,-14
1014.34,-14,0,-3
1014.34,-10,1,-11
1014.34,-6,-10,4
1014.34,4,0,0
1014.34,12,1,14
1014.34,-5,0,0
1014.34,-11,3,7
1014.34,-10,6,-3
1014.34,-9,6,3
1014.34,5,-1,-3
1014.34,1,4,4
1014.34,8,-3,-4
1014.34,-5,2,7
1014.34,-1,6,-4
1014.34,-6,0,7
1014.34,-6,3,-8
1014.34,29,8,15
1014.34,8,-6,-17
1014.34,6,-16,8
1014.34,-13,-14,10
1014.34,10,1,16
1014.34,1,-18,-3
1014.34,3,-5,-8
1014.34,12,-17,19
1014.34,-8,8,6
1014.34,-23,14,-23
1014.34,-23,-11,3
1014.34,12,14,39
1014.34,-18,9,18
