1011.11,-5,9,13
1011.08,10,-1,-1
1011.11,12,18,-13
1011.11,-6,11,1
1011.11,16,-3,3
1011.13,8,4,0
1011.11,6,1,-4
1011.11,-6,5,12
1011.11,-4,14,1
1011.11,-4,-1,17
1011.11,-11,-8,10
1011.11,13,1,1
1011.13,-2,1,12
1011.11,-11,-3,0
1011.11,1,-1,-13
1011.11,10,-4,-2
1011.11,10,-9,6
1011.11,-3,9,-6
1011.11,14,4,7
1011.11,-6,8,-5
1011.11,5,0,-7
1011.11,1,0,3
1011.11,-6,13,4
1011.08,9,-6,5
1011.08,6,-6,-6
1011.08,-14,-2,10
1011.08,-7,13,8
1011.07,-1,-8,5
1011.07,-1,10,1
1011.07,-9,-3,-3
1011.07,-1,-1,-3
1011.08,-123,-60,99
1011.08,40,97,9
1011.04,-62,-26,-8
1011.07,-36,53,13
1011.08,40,13,26
1011.04,-44,-69,20
1011.08,13,41,-12
1011.04,3,-11,0
1011.08,-7,-16,6
1011.07,11,14,-24
1011.04,-11,-12,5
1011.07,-9,8,5
1011.08,20,-5,-6
1011.08,0,-13,6
1011.08,9,-2,18
1011.08,6,-4,-14
1011.08,7,15,-3
1011.08,11,-6,8
1011.11,-9,-19,1
1011.13,8,11,-31
1011.13,47,-29,-160
1011.13,-30,-2,-43
1011.13,39,-2,-212
1011.11,2,8,-191
1011.13,7,1,-188
1011.11,-7,-22,-214
1011.11,9,1,-168
1011.11,-3,-9,-181
1011.11,10,-11,-178
1011.13,13,-6,-175
1011.13,7,-3,-189
1011.13,3,-5,-190
1011.13,7,-6,-202
1011.13,-7,5,-190
1011.13,10,3,-188
1011.15,10,2,-199
1011.15,17,-21,-173
1011.15,-3,5,-183
1011.15,-1,6,-119
1011.17,-6,3,-121
1011.17,1,-2,-90
1011.18,18,0,-35
1011.18,25,7,-11
1011.21,-21,6,-12
1011.22,18,-5,19
1011.22,-12,-36,-68
1011.25,-15,25,35
1011.25,20,-13,21
1011.25,23,19,-14
1011.25,-38,6,-23
1011.28,2,-15,48
1011.28,-18,-2,8
1011.29,6,-8,66
1011.32,4,20,-6
1011.32,-4,18,6
1011.36,17,-34,40
1011.33,-24,23,19
1011.33,16,-2,-42
1011.33,11,-4,16
1011.33,-5,17,-1
1011.36,19,-24,8
1011.38,11,-3,-13
1011.39,-29,-8,26
1011.42,2,-19,-15
1011.42,-17,-26,11
1011.42,-18,-28,-7
1011.42,12,-5,27
1011.43,-16,-29,-12
1011.43,22,-4,43
1011.46,-15,-28,-25
1011.46,-16,3,-32
1011.46,21,-42,18
1011.47,-7,33,27
1011.50,8,-17,-56
1011.51,26,19,5
1011.54,-5,-19,37
1011.54,18,-6,-30
1011.56,-18,-17,10
1011.56,-5,-13,13
1011.56,13,19,-24
1011.56,3,4,36
1011.64,-11,-13,24
1011.64,-1,-2,9
1011.65,-8,25,-24
1011.68,13,-24,25
1011.68,-22,9,17
1011.69,8,4,25
1011.69,-4,-4,35
1011.69,0,19,-35
1011.71,5,-10,6
1011.74,-7,16,16
1011.74,-4,-7,56
1011.74,-5,-9,-10
1011.75,-29,22,-51
1011.74,-9,-36,1
1011.79,-21,3,-9
1011.78,-3,-22,19
1011.79,-2,-10,-9
1011.79,-4,0,30
1011.79,-18,-2,9
1011.79,13,-19,22
1011.82,21,10,12
1011.82,6,17,25
1011.83,12,-8,-68
1011.88,5,-28,50
1011.85,-19,-13,15
1011.89,-2,-1,-21
1012.06,-4,25,-33
1012.03,12,7,47
1012.03,22,-2,31
1012.06,-17,13,19
1012.07,-16,5,3
1012.10,-4,-18,-1
1012.07,-26,28,-65
1012.10,18,-5,44
1012.10,-26,24,-62
1012.10,-5,7,36
1012.10,19,-21,-18
1012.13,-48,12,-44
1012.13,15,-19,-45
1012.14,-22,19,-3
1012.14,-20,-40,-17
1012.14,-1,12,6
1012.17,-6,-28,5
1012.18,-3,-14,18
1012.18,2,-18,-16
1012.18,-8,-9,48
1012.21,12,1,15
1012.21,-16,11,-11
1012.22,6,-1,30
1012.22,-12,-2,1
1012.22,-22,10,15
1012.24,3,-11,-11
1012.24,-15,-17,26
1012.26,-7,-3,0
1012.26,-14,31,-3
1012.26,-11,-8,42
1012.31,-7,-4,-10
1012.31,31,8,-5
1012.31,-14,8,0
1012.32,1,-22,-8
1012.32,-7,-7,4
1012.35,-24,-15,59
1012.35,14,-22,-3
1012.35,-46,-10,-54
1012.36,34,13,-12
1012.42,-5,-12,-4
1012.39,15,-26,-35
1012.40,5,0,64
1012.40,-32,-20,-37
1012.46,-4,25,14
1012.49,-16,10,10
1012.49,0,13,-73
1012.44,-2,-5,0
1012.44,-9,12,-2
1012.44,-16,14,-41
1012.49,35,-37,-10
1012.46,-33,20,6
1012.49,-1,1,33
1012.49,-1,-5,-3
1012.57,-13,-15,-53
1012.51,10,1,76
1012.53,-12,7,-15
1012.60,8,25,-35
1012.61,1,7,12
1012.61,-23,-14,-8
1012.63,-10,8,-8
1012.63,-11,16,-32
1012.65,11,9,-5
1012.65,-19,-21,-46
1012.67,16,4,57
1012.67,-13,-2,-18
1012.67,6,9,-43
1012.67,18,-7,52
1012.69,-13,9,-60
1012.71,23,-29,-42
