=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.02 11:27:15 =~=~=~=~=~=~=~=~=~=~=~=
b!M15J11I1:T1A1+{Aa5IalC5.qSome values discarded
CALIBRATION COMPLETE  X: -7 Y: 0 Z: 0
13135,-2,-2,-13
13235,-1,3,-8
13335,0,1,-10
13435,-3,-3,-11
13535,-5,-3,-10
13635,0,-3,-10
13735,0,-3,-10
13836,-2,1,-11
13936,-1,0,-11
14036,-4,1,-13
14136,-4,-4,-10
14236,-4,-4,-14
14336,-1,-5,-10
14436,-4,-2,-9
14536,-3,-2,-10
14636,0,1,-13
14736,-3,-1,-11
14836,-2,2,-13
14936,-4,1,-10
15036,-2,1,-12
15136,-2,-1,-11
15236,0,3,-13
15336,-1,4,-8
15436,-3,2,-9
15536,-1,-2,-9
15636,-2,-1,-12
15737,-3,-2,-13
15837,-4,-3,-14
15937,-4,-4,-10
16037,-4,-6,-13
16137,-2,4,-12
16237,-3,6,-10
16337,-3,3,-14
16437,-3,-1,-10
16537,-2,-2,-11
16637,-4,-2,-11
16737,-3,1,-10
16837,-5,0,-12
16937,-2,5,-10
17037,-2,-3,-7
17137,-2,1,-14
17237,-6,1,-11
17340,-3,0,-11
17440,-3,-2,-10
17540,-3,0,-11
17640,-2,2,-7
17740,-4,-3,-9
17840,-2,2,-12
17940,-4,5,-11
18040,-3,-1,-12
18140,-1,2,-10
18240,-4,4,-9
18340,-2,-1,-9
18440,-2,0,-9
18540,-2,0,-11
18640,-3,6,-9
18740,-4,4,-10
18840,-1,-1,-13
18940,-4,0,-9
19040,-4,3,-11
19140,-5,0,-11
19240,-4,2,-9
19340,-2,4,-11
19443,-5,9,-9
19543,-5,7,-12
19643,-3,4,-10
19743,-2,6,-7
19843,-5,4,-9
19943,-4,1,-9
20043,-2,-2,-12
20143,-5,-1,-11
20243,-2,-2,-11
20343,-5,2,-8
20443,0,13,-10
20543,-1,0,-15
20643,-5,0,-10
20743,-5,1,-12
20843,-4,0,-12
20943,-1,-1,-10
21043,-3,7,-12
21143,-1,3,-10
21243,-3,-1,-8
21343,-4,-1,-10
21443,-5,1,-9
21543,-4,2,-13
21643,-4,3,-11
21743,-4,1,-9
21843,-8,-5,-11
21943,-2,-5,-12
22043,-3,-2,-12
22143,-5,-6,-13
22243,-5,9,-9
22343,-3,4,-11
22443,-4,1,-11
22543,-2,-3,-9
22643,-4,0,-11
22743,-6,4,-13
22843,-3,-7,-12
22943,-3,-1,-11
23043,0,4,-9
23143,-1,0,-12
23243,-5,4,-11
23343,-5,2,-12
23443,-3,1,-9
23543,-4,1,-12
23643,-2,3,-10
23743,-5,-1,-12
23843,-1,0,-10
23943,-3,-1,-10
24043,-3,9,-12
24143,-2,1,-12
24243,-4,-4,-14
24343,-3,-7,-11
24443,-7,3,-10
24543,-3,4,-13
24643,-2,2,-11
24743,-6,-1,-11
24843,-3,1,-10
24943,-1,1,-9
25043,-3,-1,-12
25143,-5,3,-11
25243,-5,-4,-12
25343,-4,-6,-12
25443,-3,-4,-12
25543,-5,-2,-9
25643,-5,4,-11
25743,-5,1,-8
25843,-2,0,-11
25943,-4,-2,-14
26043,-4,3,-12
26144,-2,1,-11
26244,-3,-1,-11
26344,-4,-2,-11
26444,-5,1,-12
26544,-5,0,-10
26645,-5,3,-8
26745,-4,1,-11
26845,-4,6,-10
26945,-3,3,-8
27045,-7,2,-10
27145,-3,5,-10
27245,-6,2,-9
27345,-4,0,-12
27445,-5,4,-7
27546,-2,1,-9
27648,-5,1,-8
27748,-7,-3,-11
27848,-3,2,-10
27948,-2,2,-10
28049,-5,-1,-12
28149,-4,-1,-10
28249,-2,6,-8
28349,-6,6,-10
28449,-2,-5,-9
28549,-6,10,-9
28649,-3,7,-8
28749,-2,-4,-10
28849,-4,-3,-13
28950,-1,-7,-13
29050,-4,6,-10
29150,-3,0,-11
29251,0,7,-9
29351,-2,4,-10
29451,-2,4,-8
29551,-3,4,-12
29651,-4,-1,-10
29751,-3,1,-7
29852,-2,1,-9
29952,-3,2,-10
30052,-6,5,-9
30152,-2,1,-8
30252,-2,2,-10
30352,-3,-2,-12
30452,-3,3,-9
30552,-4,5,-9
30652,0,3,-12
30752,-1,1,-11
30852,-4,2,-9
30952,0,6,-9
31052,-4,0,-12
31152,-3,2,-10
31252,-2,4,-8
31352,-4,0,-12
31452,-2,-2,-8
31552,-1,-3,-12
31653,-3,-7,-10
31753,0,-3,-10
31853,-4,8,-10
31953,-3,8,-9
32053,-4,2,-11
32153,-2,-10,-13
32253,-4,-11,-12
32353,-6,-2,-12
32453,-4,4,-9
32553,-3,1,-12
32653,-5,2,-10
32753,-3,7,-7
32853,-7,4,-12
32953,-5,0,-8
33053,-2,4,-9
33153,-4,4,-10
33253,-3,-2,-11
33353,-4,-1,-9
33453,-5,0,-12
33553,-2,-4,-9
33653,-6,7,-9
33753,-1,14,-9
33853,-5,16,-9
33953,0,-6,-11
34053,-3,-10,-8
34153,-3,-14,-10
34253,-5,-12,-11
34353,-4,4,-10
34453,-3,6,-13
34553,-3,4,-12
34653,-4,9,-10
34753,-3,8,-9
34853,-7,6,-11
34953,-2,5,-11
35053,-3,1,-10
35153,-1,0,-11
35253,-4,-5,-10
35353,-1,-2,-11
35453,-4,-5,-12
35553,-5,6,-10
35653,-3,8,-13
35753,-1,5,-11
35853,-1,3,-11
35953,-3,-2,-9
36053,-5,3,-11
36153,-3,1,-8
36253,-2,7,-9
36353,-5,2,-12
36453,-3,3,-11
36553,-1,4,-9
36653,0,-9,-9
36753,0,-37,-8
36853,0,-6,-11
36953,-3,-15,-8
37053,1,-40,-12
37153,-3,10,-10
37253,-4,2,-11
37353,-6,23,-9
